customer_id,customer_tier,delay_hours,past_issues,order_value,communication_preference,customer_tenure_months,action_applied,churn_probability,churn_label
8432,Silver,16.659286284121944,0,747.8188623183834,sms,23,refund,0.01,0
8433,Platinum,0.014930550931808634,0,4756.448258181799,email,23,credit,0.01,0
8434,Bronze,17.409394744016804,1,1216.7017728558717,sms,5,do_nothing,0.7104558712426378,1
8435,Bronze,16.15542562660678,0,2196.4468068523947,sms,27,refund,0.01,0
8436,Gold,0.11734338425035812,1,2377.558289387072,push,27,email,0.14139187605186873,0
8437,Silver,5.536890692909081,1,3789.5923339736623,email,22,refund,0.01,0
8438,Platinum,11.19964636515503,0,1470.2414393151703,email,26,credit,0.01,0
8439,Silver,7.2342088047847675,0,4937.458294523926,push,46,credit,0.01,0
8440,Silver,18.060184449343993,1,3870.5533374381034,email,53,email,0.3945819831025931,1
8441,Gold,6.650191875262737,0,4054.7868725617463,sms,39,credit,0.01,0
8442,Gold,2.00488749421842,0,978.9294772170251,email,30,do_nothing,0.03244276421090369,0
8443,Silver,44.96604998040815,0,2643.4040427925256,sms,35,do_nothing,0.7043135815079018,1
8444,Silver,3.3254958677992663,1,4755.2420771523,email,67,refund,0.01,0
8445,Gold,15.17709246584365,3,1715.2973219831292,email,37,credit,0.3735256528955212,0
8446,Silver,1.853997252327026,0,1154.2264472788686,push,12,do_nothing,0.06383766233384289,0
8447,Silver,4.788059288074688,0,2684.275068938847,push,12,email,0.014802455641535896,0
8448,Bronze,7.001349543585053,0,4686.768813430437,email,18,refund,0.01,0
8449,Platinum,2.5617647520919817,0,2690.5578099378226,sms,33,email,0.01,0
8450,Bronze,7.1731620713377335,0,2321.754363138465,push,15,credit,0.01,0
8451,Silver,2.0517778406340987,1,3426.2259652119947,push,12,do_nothing,0.16519557387840766,0
8452,Platinum,9.824702775331506,1,4715.977994827481,push,33,refund,0.01,0
8453,Silver,13.077492814225097,0,720.7585214182973,email,9,do_nothing,0.19522618978747883,0
8454,Silver,0.7736211186895816,0,1190.2799546451106,sms,11,credit,0.01,0
8455,Bronze,24.587611126816686,2,1097.3943951991719,sms,16,email,0.99,1
8456,Platinum,2.4568805491970034,0,883.9984203462454,email,5,credit,0.01,0
8457,Silver,3.0643200550043437,1,1859.4773629177812,sms,3,credit,0.0277572980665855,0
8458,Gold,12.993452173228999,0,1531.8906490413951,push,14,credit,0.01,0
8459,Bronze,7.590294658288091,0,2969.1106979420088,sms,60,do_nothing,0.04587857661830538,0
8460,Gold,8.303269306974798,0,1972.8023977656649,push,5,email,0.01862895463214453,0
8461,Bronze,1.6457232655268408,0,2323.435376560443,push,22,do_nothing,0.06064736583383468,0
8462,Bronze,19.662435640136547,0,4738.391107249156,email,51,do_nothing,0.1190523744660307,0
8463,Gold,11.51834321483374,1,1200.4503857123282,push,1,refund,0.01,0
8464,Bronze,1.7456104581647078,0,2248.0579705766095,sms,16,do_nothing,0.06945763872735268,0
8465,Bronze,5.620846760895951,0,1656.8682823345182,sms,26,credit,0.01,0
8466,Gold,19.95469294051791,0,2971.246920609885,sms,64,do_nothing,0.06423716714044075,0
8467,Silver,10.081822732374961,0,3813.5130194598996,sms,18,email,0.017731528616992485,0
8468,Silver,1.380200902824738,1,4176.445430380392,sms,34,credit,0.01,0
8469,Gold,5.5974385524376435,0,2818.8351253281453,push,5,email,0.012080326526353392,0
8470,Platinum,3.3358608739065048,0,4347.124661871241,email,21,credit,0.01,0
8471,Gold,8.744435632321197,0,4032.839785447928,email,44,do_nothing,0.02628489314210444,0
8472,Gold,22.245747684221815,0,1206.518276451823,sms,22,refund,0.01,0
8473,Silver,6.878097395504772,0,1604.4294155899784,push,9,refund,0.01,0
8474,Gold,6.8159926251902645,0,3522.742377500394,email,2,do_nothing,0.05401580294675543,0
8475,Bronze,28.290947216091304,1,4886.573088832736,sms,4,credit,0.18077148113462724,0
8476,Silver,10.30151055648189,1,2192.583652700001,push,9,email,0.5029085484692953,0
8477,Platinum,10.021813624581684,1,1534.135282901333,email,7,credit,0.02309295683173793,0
8478,Silver,3.644272369261932,0,4411.082454330106,push,29,email,0.01,0
8479,Silver,11.229436959212649,1,1398.2538179429716,sms,13,do_nothing,0.42147846964765373,1
8480,Bronze,10.293728211483124,0,3638.337233224377,push,20,do_nothing,0.10926268509775089,0
8481,Platinum,6.067101536942266,0,654.1208166013905,email,7,do_nothing,0.05395631496558914,0
8482,Gold,56.127170488973306,1,585.4123179405665,email,43,refund,0.030156800967849413,0
8483,Bronze,25.63376466362275,0,2532.050212748741,push,35,credit,0.032315121316825894,0
8484,Bronze,16.615690669987675,1,3454.4305739745646,email,5,do_nothing,0.5916239934492915,1
8485,Silver,9.24929897830393,1,1140.955042814458,push,34,refund,0.01,0
8486,Bronze,7.440094571239275,1,3937.4710385069206,push,23,refund,0.01,0
8487,Platinum,2.453295338805383,2,1079.314170853872,sms,22,do_nothing,0.35193755451358505,0
8488,Silver,4.378861325845894,1,2901.6851354225364,sms,21,do_nothing,0.18809275347631751,0
8489,Gold,17.844562111694877,1,1887.3463652468622,push,6,email,0.6193963755393306,0
8490,Gold,7.256119411028479,1,3885.1397455244237,email,33,do_nothing,0.11800951532855901,0
8491,Bronze,25.672287667633682,0,4118.525391037478,sms,62,email,0.04758531575938997,0
8492,Platinum,1.9207734903331373,1,797.4105780311199,email,14,refund,0.01,0
8493,Silver,8.519787493922987,1,1366.7205618835924,push,19,refund,0.01,0
8494,Bronze,12.494280172433223,0,4516.89849306228,email,6,do_nothing,0.14505158681552938,0
8495,Gold,8.72909903381202,4,2370.2577647039006,email,46,refund,0.1470916041164118,1
8496,Bronze,26.40325485554304,1,2645.3113941787046,push,9,do_nothing,0.8070980617038883,0
8497,Bronze,54.749101168759054,2,1256.107287481549,sms,25,email,0.99,1
8498,Silver,1.4773343491027209,1,4977.026584254468,sms,31,refund,0.01,0
8499,Gold,1.6705228113902373,0,4653.714572776967,email,15,email,0.01,0
8500,Gold,1.6756161728083403,1,509.11101942009657,push,28,refund,0.01,0
8501,Silver,13.717433885416966,1,2978.3060719604828,push,3,do_nothing,0.4541497141559438,1
8502,Gold,5.595507331589916,1,4425.203226214196,sms,23,credit,0.01,0
8503,Gold,15.860229866169247,1,2437.401228052821,push,23,refund,0.01,0
8504,Bronze,6.239838947414482,0,2465.664163595082,push,44,email,0.014075432615925702,1
8505,Gold,11.853657389182278,1,2207.062205268302,email,7,credit,0.035074271536246725,0
8506,Silver,17.628705527253654,0,629.7275081989555,email,19,email,0.06641711626086258,0
8507,Platinum,9.534610700576238,0,4056.275011341663,sms,35,email,0.01,0
8508,Silver,9.305402642021194,0,2555.533415259926,sms,9,do_nothing,0.10334795124258808,0
8509,Bronze,1.1084670904995648,2,2889.795372816766,email,19,refund,0.019791054420698145,0
8510,Gold,6.3475033036463095,0,1650.583025629873,push,10,credit,0.01,0
8511,Gold,9.470008193300872,0,4028.5332143006876,push,4,credit,0.01,0
8512,Silver,7.438332953162195,1,4071.868460170016,email,7,do_nothing,0.24777015563522967,1
8513,Silver,27.725229977254383,0,2988.143675832917,email,19,do_nothing,0.35317645210507037,0
8514,Silver,28.441458151399765,0,4570.825666100737,email,54,refund,0.01,0
8515,Gold,20.70609218856572,0,1021.4790382698885,email,68,do_nothing,0.09164718649593616,0
8516,Gold,5.645767963266329,0,4039.819990896197,push,33,email,0.01,0
8517,Bronze,15.16039216242643,0,3013.6286404429907,push,11,credit,0.01873791757768215,0
8518,Bronze,6.036044757727554,0,1539.5592516640215,sms,4,do_nothing,0.14377207506859618,0
8519,Silver,3.17686512024651,0,1095.3670219335272,email,7,email,0.01905126134400899,0
8520,Bronze,5.0390770577232065,1,1854.5316814527723,sms,33,email,0.3712171814406195,0
8521,Silver,0.883301654790964,0,4353.421631456535,push,24,do_nothing,0.025029449341867106,0
8522,Silver,4.837609086585398,0,4044.2870735426122,sms,20,credit,0.01,0
8523,Gold,7.410738735510412,0,3403.09591618118,push,38,do_nothing,0.029325170834918493,0
8524,Silver,37.342042214137926,1,906.4715350265484,push,36,do_nothing,0.8735711537076885,1
8525,Silver,4.512225796788358,1,4796.737878844867,sms,25,email,0.19652996215410642,1
8526,Platinum,27.929117922112532,0,1874.4805956893322,sms,9,refund,0.01,0
8527,Silver,3.118597243977818,0,3231.499925052763,email,15,credit,0.01,0
8528,Bronze,2.5430150084548413,2,4113.958418624454,push,4,credit,0.10211702040807938,0
8529,Silver,8.782542754008176,0,1097.8512550644111,email,20,do_nothing,0.10514550511729266,0
8530,Silver,13.395623279056212,0,3434.885340151429,email,11,refund,0.01,0
8531,Bronze,0.5441396282148018,0,645.3319851689566,push,5,credit,0.01,0
8532,Platinum,2.99794544943182,1,958.0519017695351,sms,17,email,0.1928159137052295,1
8533,Silver,7.298696468725689,1,3754.1463549221385,email,16,email,0.3227943360414998,1
8534,Bronze,4.8237324019820225,0,1197.8697000775737,email,22,refund,0.01,0
8535,Silver,14.963443836129718,0,2495.7802548742025,push,29,refund,0.01,0
8536,Gold,8.588655128525172,1,1617.4964784981612,sms,15,email,0.3624759711901928,0
8537,Platinum,2.0973718226774025,0,2395.5327890147396,sms,6,do_nothing,0.0268736055872083,0
8538,Bronze,26.984594660967893,1,847.491081311619,email,47,email,0.8304699080025787,1
8539,Silver,4.159094481920013,0,3897.0524481844523,push,45,do_nothing,0.025001477281717352,0
8540,Bronze,15.762376945381348,0,855.685298273515,email,10,credit,0.03069370311305391,0
8541,Silver,18.164939803672553,1,4270.6152381221145,sms,26,credit,0.04151582130057433,0
8542,Silver,39.61330373227396,1,3481.7398887630256,email,50,email,0.8658766305434505,1
8543,Bronze,8.281998720888403,0,2374.6350904892743,push,27,do_nothing,0.10094874385653695,0
8544,Silver,11.480213675559536,1,4399.189445617213,email,16,credit,0.027475016659742963,0
8545,Gold,4.8933867694074245,1,1337.5907540434782,sms,15,email,0.29355517864554675,0
8546,Silver,13.605128404244702,0,1690.5390233667144,push,5,email,0.04844838327100832,0
8547,Bronze,7.469658791561528,1,1117.05647746643,push,7,do_nothing,0.47092149607516315,0
8548,Gold,6.9076206266019575,0,2217.059119805157,push,12,credit,0.01,0
8549,Gold,23.211013016092075,0,4940.299331303394,push,15,email,0.03672226375243789,0
8550,Platinum,0.6176524821842161,0,1224.6232001031258,push,15,credit,0.01,0
8551,Bronze,25.64102756391723,0,4239.394186396094,email,85,email,0.02977739226571239,0
8552,Platinum,22.932179925685116,4,3433.4603225288242,push,15,refund,0.26113396616438683,1
8553,Silver,8.471537288895508,0,571.1635877533679,sms,14,refund,0.01,0
8554,Silver,8.084908628795741,0,4752.00586821965,push,14,email,0.013100596997428646,0
8555,Silver,5.389381322765722,1,4869.910693512431,sms,8,credit,0.01714191983388865,0
8556,Silver,61.74466637316296,0,4662.053158376945,sms,32,do_nothing,0.9004339889885429,1
8557,Platinum,1.4141824457955696,0,2757.828459681652,sms,25,do_nothing,0.01614056373684896,0
8558,Silver,10.70547866488737,0,1491.6883211414552,sms,16,do_nothing,0.12479455829498438,0
8559,Bronze,13.736437298432511,0,2260.6910486171664,sms,5,do_nothing,0.23532300072888668,1
8560,Bronze,32.67735844684855,0,3263.86195887304,email,42,do_nothing,0.4439770873699508,0
8561,Gold,18.180637756867206,1,2204.763714128524,sms,57,do_nothing,0.25675775651675303,1
8562,Bronze,12.38874521552321,1,3686.7724289135726,sms,19,email,0.5303426786333686,0
8563,Silver,1.4906105906693718,1,4080.0899649943335,sms,2,refund,0.01,0
8564,Bronze,5.615751678007731,1,1442.2680439162596,email,14,do_nothing,0.37592557644058366,1
8565,Silver,1.7937224250914205,1,2322.2385872726027,push,11,credit,0.01939769568557877,0
8566,Silver,25.56505264119538,0,4809.849692117269,sms,32,credit,0.014757807880438562,0
8567,Bronze,16.61736156480815,0,1624.130605681871,email,38,credit,0.016475573555330934,0
8568,Bronze,17.002863338937946,0,2059.0136986749303,email,13,email,0.07787926609897282,0
8569,Silver,12.675482292637632,0,660.4722673338753,email,7,credit,0.017441609899572972,0
8570,Gold,8.48801302866568,0,1995.6471849662062,push,10,refund,0.01,0
8571,Gold,1.9498185886485728,1,2169.1912914684617,email,31,refund,0.01,0
8572,Gold,4.800267327354037,1,949.2600183207005,sms,25,email,0.2670140469139339,1
8573,Gold,1.7669162077612754,1,506.49012493230754,sms,22,do_nothing,0.1591446106937291,1
8574,Gold,15.488020644126468,0,3089.324679659195,sms,36,do_nothing,0.06984564097875243,0
8575,Bronze,2.0955093197589454,0,1856.8697059792346,push,36,email,0.012348162117665028,0
8576,Platinum,14.532514871229889,0,580.2072676704144,email,39,refund,0.01,0
8577,Silver,14.141820323687373,0,4369.749367852308,sms,22,refund,0.01,0
8578,Gold,7.378787595824204,2,3129.8435467998843,sms,23,credit,0.06169467234955374,0
8579,Gold,1.7434817641813074,0,1270.257577213192,sms,25,credit,0.01,0
8580,Platinum,4.536548618591579,0,4393.609803234394,push,22,credit,0.01,0
8581,Gold,4.629592983578263,2,1641.1368671284117,sms,8,credit,0.08536694360805071,0
8582,Bronze,14.463088874616753,0,1523.505791913152,email,51,do_nothing,0.13257364978201697,1
8583,Bronze,1.4489798954852677,0,4525.853256487711,email,9,email,0.011655275228702121,0
8584,Gold,21.19791891525851,0,1307.5604575676316,push,18,credit,0.017745832717491535,0
8585,Silver,17.175866764629376,0,4455.436069260835,push,13,do_nothing,0.13782178741502135,0
8586,Silver,2.4740644012166673,1,4113.379855615105,push,12,do_nothing,0.15248148187024219,1
8587,Bronze,15.239829232295012,1,1893.99893373155,email,52,credit,0.04533785553833422,0
8588,Bronze,13.250006798967734,1,654.78686518911,push,71,do_nothing,0.3260826296284641,1
8589,Silver,16.545668063071734,0,871.5789659809263,push,19,credit,0.01861119075372528,0
8590,Silver,2.5127896122666593,1,992.8772049630986,email,18,email,0.3301964943000149,0
8591,Bronze,2.0578659577213863,0,4508.5947582221515,sms,11,refund,0.01,0
8592,Platinum,3.237854159790177,0,2318.1619011686403,push,12,email,0.01,0
8593,Silver,5.46604780864042,0,646.3839077892244,sms,17,credit,0.01,0
8594,Bronze,18.939049506529187,0,3004.4680792505583,sms,34,refund,0.01,0
8595,Silver,16.06944602865665,1,1435.9651277314624,sms,21,credit,0.06531774556077513,0
8596,Silver,31.155679158373417,0,1558.0671917360853,sms,34,refund,0.01,0
8597,Silver,0.7250225951166355,1,1223.787807131354,push,46,credit,0.01099231697782048,0
8598,Gold,0.13948288521567964,0,3929.0965807942275,push,50,do_nothing,0.010232804952846824,0
8599,Silver,14.413276186482978,0,502.75802212372685,push,20,credit,0.01624875543476798,0
8600,Silver,3.9301796054141116,0,2475.428737535803,email,55,do_nothing,0.026543511785056838,0
8601,Silver,4.879008926656626,0,890.9202488111753,email,8,refund,0.01,0
8602,Silver,9.497114640985512,1,2985.6857045204906,sms,29,credit,0.02360527289767786,0
8603,Bronze,1.296544374718621,0,2056.9655577260414,email,14,email,0.016927577859754156,0
8604,Gold,12.349966647422358,2,627.5821134939268,sms,52,email,0.941004138603513,1
8605,Silver,4.719132609981761,1,2574.3840401976986,sms,59,refund,0.01,0
8606,Silver,12.019410047688803,0,3067.634740391611,push,13,credit,0.01,0
8607,Silver,21.54970963815802,1,1614.4431424822271,push,33,do_nothing,0.5676040436546819,0
8608,Gold,2.2520331746645104,2,3944.8035368197643,email,20,email,0.8502091779971177,1
8609,Silver,32.06173476696208,0,2169.719446074275,push,15,do_nothing,0.5180495503401438,0
8610,Bronze,9.077853445004333,1,3872.0593136480643,email,36,refund,0.01,0
8611,Silver,30.756146187110204,1,3105.5707805394545,push,21,refund,0.012088878395415285,0
8612,Bronze,2.794237679134335,1,4411.638805940982,push,38,refund,0.01,0
8613,Bronze,11.133155380003963,1,2961.1615594202217,email,14,refund,0.01,0
8614,Platinum,6.2079027526444825,0,1335.322369943177,sms,17,credit,0.01,0
8615,Gold,17.858446920283143,0,4201.660374254088,email,12,do_nothing,0.1096337741146919,0
8616,Bronze,11.174079453479836,2,4023.658625786557,push,35,refund,0.018964724813971878,0
8617,Bronze,8.186853822630638,0,4875.601166304469,sms,10,email,0.020705463461155225,0
8618,Platinum,29.30015318666861,1,921.1186359839164,push,13,email,0.7834340206123246,1
8619,Platinum,5.680760181818762,1,3160.5402303763217,push,14,do_nothing,0.11465680203626159,0
8620,Gold,2.981231775418313,1,2712.5104277456708,push,23,refund,0.01,1
8621,Bronze,11.241019226851318,1,3518.9245196607435,sms,34,do_nothing,0.31871509837017614,0
8622,Gold,11.73890123077385,0,4910.809316554534,push,11,credit,0.01,0
8623,Silver,6.938436643063861,2,2895.224347020901,email,12,email,0.9514225472607404,1
8624,Bronze,8.000634885893554,3,3585.823857258931,email,11,credit,0.4459352903586201,1
8625,Platinum,38.49327656338454,0,2062.4604967491923,email,50,credit,0.025379727424834488,0
8626,Silver,15.831961525704102,0,1845.3671945225715,sms,20,credit,0.014144319205963382,0
8627,Gold,1.4065220423164795,0,2008.8345455765018,email,8,email,0.01,0
8628,Bronze,2.861067207666289,0,673.7355211862363,push,32,do_nothing,0.07665837817912766,0
8629,Gold,44.54657999753043,0,1781.332904356677,sms,34,email,0.29284455231083034,0
8630,Silver,15.555932629683785,0,1278.2587721324094,push,10,email,0.05732101521258325,0
8631,Silver,29.587620711436237,1,2558.425909260006,push,9,refund,0.016106350974485692,0
8632,Gold,4.346479109538328,0,2573.711437544291,push,29,do_nothing,0.03046924517552957,0
8633,Platinum,16.251357371886698,0,3943.534240519266,email,55,credit,0.01,0
8634,Silver,15.02127526282868,0,2760.3124155141304,email,13,refund,0.01,0
8635,Gold,4.189414030324896,1,2583.8671474545845,sms,14,email,0.23544222752973867,0
8636,Bronze,9.603880802017224,1,1542.3184026522113,sms,29,email,0.5179733523944777,1
8637,Bronze,11.847484535016754,0,4336.160045651048,email,9,do_nothing,0.13441383586370875,1
8638,Silver,7.873264786057362,0,909.5040755812358,email,28,credit,0.01,0
8639,Silver,21.065966458140963,0,4920.3318424067875,push,17,email,0.042392370250340664,0
8640,Silver,21.46773111629011,0,2642.337481331742,email,5,credit,0.026691090419951248,0
8641,Bronze,22.813580115767536,0,1336.9414981807568,push,50,email,0.07684332987603466,1
8642,Silver,19.52044754359399,1,2094.4762509581733,email,6,refund,0.01139778646622234,0
8643,Gold,8.035124503631957,0,569.1658221895494,push,39,do_nothing,0.05263412412677921,0
8644,Gold,5.7642999798582935,0,1249.3520566620657,email,18,email,0.012952358484706541,0
8645,Silver,21.361026927823225,1,2009.0291869070475,email,24,email,0.7014677284365785,1
8646,Silver,8.084875776965262,0,2994.8687543839433,sms,9,refund,0.01,0
8647,Silver,3.3942672414220008,1,1082.663800901845,sms,25,refund,0.01,0
8648,Platinum,8.49531801549158,0,3541.83483282402,push,63,credit,0.01,0
8649,Silver,1.8357139449895135,0,4299.244204951309,sms,10,credit,0.01,0
8650,Gold,14.117439196500015,1,3075.528247132577,sms,15,email,0.42473588678568935,0
8651,Gold,4.912255017134204,0,1836.0565125135088,email,24,refund,0.01,0
8652,Silver,3.623949089762709,1,1046.2654646864214,push,20,credit,0.02452820240442323,0
8653,Gold,37.62234508765258,1,569.9077834277662,sms,42,do_nothing,0.8188021501036324,1
8654,Silver,18.000599982662422,0,3793.1104984922904,sms,24,email,0.03427171620280904,0
8655,Gold,18.56147364467552,1,3328.157157407257,email,14,email,0.5276008963768041,0
8656,Silver,11.729123585272749,0,2643.2753271591823,email,33,refund,0.01,0
8657,Silver,21.92909817197845,1,958.9799849906206,email,8,email,0.8086270736207166,1
8658,Gold,17.083593222747368,0,1431.6133156878477,push,19,email,0.03704178784593665,0
8659,Gold,10.958756184064313,1,4168.27536658989,email,11,credit,0.02048495231375173,0
8660,Bronze,38.9686622658013,0,2659.3316060916627,push,17,do_nothing,0.7359453755361278,1
8661,Silver,2.5523045540920983,0,4832.747868287177,email,20,refund,0.01,0
8662,Silver,34.45665643568834,1,4999.874663155921,sms,64,email,0.6825879716221696,1
8663,Platinum,6.158705252185184,1,4103.182068645145,push,15,email,0.15384383718595246,0
8664,Silver,9.019463456208284,0,1661.826244581925,email,24,refund,0.01,0
8665,Silver,1.571413075977707,1,1540.0173298105474,email,9,credit,0.0230543558577994,0
8666,Silver,9.321148555830128,0,1641.3544419072018,sms,12,credit,0.01,0
8667,Silver,11.336490869244683,0,4940.532854674487,sms,20,credit,0.01,0
8668,Gold,72.0,1,2009.0321513073122,sms,11,email,0.99,1
8669,Gold,44.35926800929026,1,3679.0103464011004,email,10,credit,0.32224626487531316,0
8670,Bronze,40.717783395376266,2,4815.579694151124,sms,5,refund,0.11637379274218135,0
8671,Bronze,5.139672941442293,0,4188.1826604587895,sms,12,email,0.016895481222179428,0
8672,Platinum,56.88706715281519,0,3189.2171410879373,push,9,refund,0.01,0
8673,Silver,7.294166541423834,0,1260.3448610227942,push,13,credit,0.01,0
8674,Gold,22.913247084792154,0,1287.2221010525586,push,34,credit,0.015138614381278816,0
8675,Platinum,2.925053588226981,1,2715.903885057725,email,38,do_nothing,0.06234635524056602,0
8676,Gold,8.45858550956201,1,4783.750231434094,push,32,credit,0.01,0
8677,Platinum,40.58100703350685,1,4570.221630877946,email,43,email,0.7472608472416754,0
8678,Silver,35.256671228961395,1,1247.8642495448767,sms,11,refund,0.026423071676663804,0
8679,Silver,13.814093075017947,1,1794.738851486784,email,16,do_nothing,0.45077534837965283,1
8680,Platinum,19.182825702003953,1,3149.6509200018886,email,45,do_nothing,0.21221126931962903,1
8681,Platinum,2.3292326265407146,0,2648.437215138342,sms,23,credit,0.01,0
8682,Bronze,15.346880156335985,0,1037.1326421943054,push,8,credit,0.029707232473286896,0
8683,Gold,11.549612224022393,1,2161.8823414924373,push,8,refund,0.01,0
8684,Silver,1.1522080693068997,0,4796.214654448835,push,4,do_nothing,0.03475622061858924,0
8685,Gold,1.4410749130818277,0,4781.490011350262,sms,1,do_nothing,0.025776173754519276,0
8686,Silver,1.3774391931471448,0,3017.416464619662,email,7,refund,0.01,0
8687,Gold,15.463781908336284,0,3358.675871047524,sms,4,credit,0.01,0
8688,Platinum,1.8338317133970112,0,1498.578263865309,sms,12,do_nothing,0.027751204717655728,0
8689,Gold,7.567303997320408,0,3838.7872688928405,sms,19,refund,0.01,0
8690,Gold,5.298987113577953,1,736.2328421069661,sms,39,email,0.2319473539487117,0
8691,Silver,9.595543644719811,1,1493.0698467376892,email,34,do_nothing,0.2851495450299069,0
8692,Silver,14.709570374810152,1,526.4765944925376,push,4,credit,0.0943677457244936,0
8693,Gold,13.8516263237438,0,2235.65566438071,push,47,refund,0.01,0
8694,Platinum,8.696147455375442,0,4326.1753941594125,sms,47,email,0.01,0
8695,Silver,7.490952928275522,0,4921.279146994863,email,49,email,0.01,0
8696,Silver,6.086298722218925,0,3504.9018892125073,sms,13,credit,0.01,0
8697,Bronze,23.7581910974778,0,3851.900084418946,email,15,refund,0.01,0
8698,Silver,4.820996712060708,0,1682.3731019672302,sms,18,do_nothing,0.06821898353157163,0
8699,Silver,3.6029815365011233,0,2841.4971206996665,push,6,credit,0.01,0
8700,Silver,16.3188905997443,0,3814.600544714142,push,37,email,0.022509941861658903,0
8701,Bronze,5.351010957738252,0,2737.741216850506,sms,11,do_nothing,0.0968743294796284,0
8702,Bronze,22.527698468619622,0,898.4587645132067,push,10,email,0.1642524656789713,0
8703,Gold,4.767976258830571,0,3833.888869239391,sms,41,refund,0.01,0
8704,Gold,14.525719886172734,1,1488.039763436384,email,14,do_nothing,0.3953123183847328,0
8705,Gold,0.5538970526800748,1,939.6395192194511,email,15,credit,0.014229908547500215,0
8706,Silver,5.8445841898388124,0,2651.260769714219,email,23,email,0.013310611211842571,0
8707,Silver,5.045059971577594,0,835.740850098259,email,28,credit,0.01,0
8708,Silver,20.358181706255056,0,3332.496501417442,sms,9,email,0.062346021352985934,0
8709,Platinum,40.95513616956024,1,3382.1296264096036,push,8,do_nothing,0.8262224036971831,1
8710,Silver,7.413833597428068,1,1655.1588790985415,email,10,credit,0.03683462764051024,0
8711,Bronze,20.90441019959893,1,4840.404898134171,push,8,credit,0.09563587496547465,1
8712,Gold,14.43546789982702,0,4210.032140359205,sms,31,email,0.013145285684085605,0
8713,Silver,41.07615908029493,0,993.1413105487737,push,7,refund,0.01,0
8714,Silver,19.998990945260832,0,3868.3045730259273,push,63,refund,0.01,0
8715,Bronze,0.9677295194044007,1,2088.836094244255,push,27,credit,0.02041875051924012,0
8716,Bronze,14.991061876873484,0,3876.2983474203147,sms,19,refund,0.01,0
8717,Silver,9.201517296897226,0,4103.57656558674,sms,32,credit,0.01,0
8718,Silver,0.19887154145187075,0,1181.2012522720775,sms,11,do_nothing,0.055391045168622234,0
8719,Bronze,3.473210618363228,0,3478.2889317705617,push,16,refund,0.01,0
8720,Silver,30.574961770873188,0,4382.284822201889,email,43,credit,0.02013983052113899,0
8721,Gold,31.254238702464477,1,1955.1813082280303,email,9,credit,0.17391158376916285,1
8722,Bronze,19.244480021244037,0,861.4773688143397,push,21,do_nothing,0.3389789953381645,0
8723,Gold,48.06256336082593,0,622.7036597263944,email,7,email,0.5601363895263872,0
8724,Gold,19.71253815380374,0,995.0043217852785,email,50,do_nothing,0.11632030255049337,0
8725,Bronze,0.12307928290786688,1,518.9266457735625,push,91,email,0.12881496481390806,0
8726,Silver,4.073336718208024,1,1971.2567407677273,sms,16,credit,0.023030161727373696,0
8727,Silver,0.3732348174513824,0,1846.9786458310164,email,22,do_nothing,0.04023032584569778,0
8728,Gold,1.1860218099908275,0,996.5357045933816,sms,27,email,0.01,0
8729,Gold,2.963715964626886,1,3430.0304514625905,email,25,do_nothing,0.10068518446909301,0
8730,Gold,8.40347664632857,0,4963.578610278245,push,98,refund,0.01,0
8731,Gold,22.569606764705192,0,4554.168866800648,push,12,refund,0.01,0
8732,Silver,23.763128705085535,0,1637.8276985467471,sms,35,credit,0.022120450576719224,0
8733,Gold,11.491662455224384,0,3964.9173483719615,sms,1,email,0.018636567371223624,0
8734,Silver,31.602428982801843,3,4715.884684782586,sms,5,do_nothing,0.9854723302732543,1
8735,Gold,8.319262098122579,0,4578.639066704968,sms,22,email,0.01,0
8736,Bronze,26.382598227889403,0,4480.472845900798,push,11,credit,0.037627706231094175,0
8737,Gold,7.263069929658792,0,4039.0273047991705,push,70,do_nothing,0.013633493574093955,0
8738,Platinum,3.8958878261432313,1,1818.4616424997137,push,4,refund,0.01,0
8739,Platinum,29.782395522764844,2,876.033797948565,sms,17,email,0.99,1
8740,Silver,5.891002999253223,1,2695.1870878067984,push,12,email,0.3566492825699019,0
8741,Silver,8.399744158729147,0,746.5601046035159,push,8,email,0.033267605453801766,0
8742,Silver,4.7853415491698446,0,4993.131580407629,email,26,credit,0.01,0
8743,Silver,13.04628679750024,1,2112.393573791323,email,22,email,0.5105359314323137,1
8744,Platinum,63.654983392109145,1,4812.529632750024,email,34,refund,0.015371386641021771,0
8745,Silver,0.310135962392194,1,3979.0444635541203,sms,10,do_nothing,0.13414509955414672,1
8746,Silver,27.612795684055477,0,2350.809291608599,sms,12,do_nothing,0.41365348908116745,0
8747,Platinum,0.047205410190863835,1,1032.4013572221784,push,12,credit,0.01,0
8748,Platinum,5.434981002445562,0,1567.3689065512222,push,35,credit,0.01,0
8749,Platinum,2.2158292648476032,0,3528.7005926723114,sms,24,refund,0.01,0
8750,Platinum,16.993215966279234,0,4234.708415204399,email,23,email,0.01328664624502188,0
8751,Silver,0.6232378975818984,1,4907.48221324093,push,37,refund,0.01,0
8752,Gold,9.67538616784842,0,1094.72982806167,email,7,credit,0.01,0
8753,Gold,4.193432483650233,0,1201.7630542322122,push,6,email,0.014188835976627383,0
8754,Gold,1.7218760149569032,0,690.9776451056587,email,36,email,0.01,0
8755,Bronze,17.73135182850508,0,1671.640364759849,push,20,credit,0.02561804458374171,0
